78,19,1906,,,1,SMAN 11 GOWA ,,,,0,0,1,-
79,19,1906,,,1,SMAN 12 GOWA ,,,,0,0,1,-
80,19,1906,,,1,SMAN 13 GOWA ,,,,0,0,1,-
81,19,1906,,,1,SMAN 14 GOWA ,,,,0,0,1,-
82,19,1906,,,1,SMAN 15 GOWA ,,,,0,0,1,-
83,19,1906,,,1,SMAN 16 GOWA ,,,,0,0,1,-
84,19,1906,,,1,SMAN 17 GOWA ,,,,0,0,1,-
85,19,1906,,,1,SMAN 18 GOWA ,,,,0,0,1,-
86,19,1906,,,1,SMAN 19 GOWA ,,,,0,0,1,-
87,19,1906,,,1,SMAN 20 GOWA ,,,,0,0,1,-
88,19,1906,,,1,SMAN 21 GOWA ,,,,0,0,1,-
89,19,1907,,,1,SMAN 1 TAKALAR ,,,,0,0,1,-
90,19,1907,,,1,SMAN 2 TAKALAR ,,,,0,0,1,-
91,19,1907,,,1,SMAN 3 TAKALAR ,,,,0,0,1,-
92,19,1907,,,1,SMAN 4 TAKALAR ,,,,0,0,1,-
93,19,1907,,,1,SMAN 5 TAKALAR ,,,,0,0,1,-
94,19,1907,,,1,SMAN 6 TAKALAR ,,,,0,0,1,-
95,19,1907,,,1,SMAN 7 TAKALAR ,,,,0,0,1,-
96,19,1907,,,1,SMAN 8 TAKALAR ,,,,0,0,1,-
97,19,1907,,,1,SMAN 9 TAKALAR ,,,,0,0,1,-
98,19,1907,,,1,SMAN 10 TAKALAR ,,,,0,0,1,-
99,19,1907,,,1,SMAN 11 TAKALAR ,,,,0,0,1,-
100,19,1907,,,1,SMAN 12 TAKALAR ,,,,0,0,1,-
101,19,1907,,,1,SMAN 13 TAKALAR ,,,,0,0,1,-
102,19,1908,,,1,SMAN 1 JENEPONTO,,,,0,0,1,-
103,19,1908,,,1,SMAN 2 JENEPONTO,,,,0,0,1,-
104,19,1908,,,1,SMAN 3 JENEPONTO,,,,0,0,1,-
105,19,1908,,,1,SMAN 4 JENEPONTO,,,,0,0,1,-
106,19,1908,,,1,SMAN 5 JENEPONTO,,,,0,0,1,-
107,19,1908,,,1,SMAN 6 JENEPONTO,,,,0,0,1,-
108,19,1908,,,1,SMAN 7 JENEPONTO,,,,0,0,1,-
109,19,1908,,,1,SMAN 8 JENEPONTO,,,,0,0,1,-
110,19,1908,,,1,SMAN 9 JENEPONTO,,,,0,0,1,-
111,19,1908,,,1,SMAN 10 JENEPONTO,,,,0,0,1,-
112,19,1908,,,1,SMAN 11 JENEPONTO,,,,0,0,1,-
113,19,1908,,,1,SMAN 12 JENEPONTO,,,,0,0,1,-
114,19,1908,,,1,SMAN 13 JENEPONTO,,,,0,0,1,-
115,19,1908,,,1,SMAN 14 JENEPONTO,,,,0,0,1,-
116,19,1909,,,1,SMAN 1 BARRU,,,,0,0,1,-
117,19,1909,,,1,SMAN 2 BARRU,,,,0,0,1,-
118,19,1909,,,1,SMAN 3 BARRU,,,,0,0,1,-
119,19,1909,,,1,SMAN 4 BARRU,,,,0,0,1,-
120,19,1909,,,1,SMAN 5 BARRU,,,,0,0,1,-
121,19,1909,,,1,SMAN 6 BARRU,,,,0,0,1,-
122,19,1910,,,1,SMAN 1 BONE ,,,,0,0,1,-
123,19,1910,,,1,SMAN 2 BONE ,,,,0,0,1,-
124,19,1910,,,1,SMAN 3 BONE ,,,,0,0,1,-
125,19,1910,,,1,SMAN 4 BONE ,,,,0,0,1,-
126,19,1910,,,1,SMAN 5 BONE ,,,,0,0,1,-
127,19,1910,,,1,SMAN 6 BONE ,,,,0,0,1,-
128,19,1910,,,1,SMAN 7 BONE ,,,,0,0,1,-
129,19,1910,,,1,SMAN 8 BONE ,,,,0,0,1,-
130,19,1910,,,1,SMAN 9 BONE ,,,,0,0,1,-
131,19,1910,,,1,SMAN 10 BONE ,,,,0,0,1,-
132,19,1910,,,1,SMAN 11 BONE ,,,,0,0,1,-
133,19,1910,,,1,SMAN 12 BONE ,,,,0,0,1,-
134,19,1910,,,1,SMAN 13 BONE ,,,,0,0,1,-
135,19,1910,,,1,SMAN 14 BONE ,,,,0,0,1,-
136,19,1910,,,1,SMAN 15 BONE ,,,,0,0,1,-
137,19,1910,,,1,SMAN 16 BONE ,,,,0,0,1,-
138,19,1910,,,1,SMAN 17 BONE ,,,,0,0,1,-
139,19,1910,,,1,SMAN 18 BONE ,,,,0,0,1,-
140,19,1910,,,1,SMAN 19 BONE ,,,,0,0,1,-
141,19,1910,,,1,SMAN 20 BONE ,,,,0,0,1,-
142,19,1910,,,1,SMAN 21 BONE ,,,,0,0,1,-
143,19,1910,,,1,SMAN 22 BONE ,,,,0,0,1,-
144,19,1910,,,1,SMAN 23 BONE ,,,,0,0,1,-
145,19,1910,,,1,SMAN 24 BONE ,,,,0,0,1,-
146,19,1910,,,1,SMAN 25 BONE ,,,,0,0,1,-
147,19,1910,,,1,SMAN 26 BONE ,,,,0,0,1,-
148,19,1910,,,1,SMAN 27 BONE ,,,,0,0,1,-
149,19,1910,,,1,SMAN 28 BONE ,,,,0,0,1,-
150,19,1910,,,1,SMAN 29 BONE ,,,,0,0,1,-
151,19,1910,,,1,SMAN 30 BONE ,,,,0,0,1,-
152,19,1911,,,1,SMAN 1 WAJO,,,,0,0,1,-
153,19,1911,,,1,SMAN 2 WAJO,,,,0,0,1,-
154,19,1911,,,1,SMAN 3 WAJO,,,,0,0,1,-
155,19,1911,,,1,SMAN 4 WAJO,,,,0,0,1,-
156,19,1911,,,1,SMAN 5 WAJO,,,,0,0,1,-
157,19,1911,,,1,SMAN 6 WAJO,,,,0,0,1,-
158,19,1911,,,1,SMAN 7 WAJO,,,,0,0,1,-
159,19,1911,,,1,SMAN 8 WAJO,,,,0,0,1,-
160,19,1911,,,1,SMAN 9 WAJO,,,,0,0,1,-
161,19,1911,,,1,SMAN 10 WAJO,,,,0,0,1,-
162,19,1911,,,1,SMAN 11 WAJO,,,,0,0,1,-
163,19,1911,,,1,SMAN 12 WAJO,,,,0,0,1,-
164,19,1911,,,1,SMAN 13 WAJO,,,,0,0,1,-
165,19,1911,,,1,SMAN 14 WAJO,,,,0,0,1,-
166,19,1911,,,1,SMAN 15 WAJO,,,,0,0,1,-
167,19,1912,,,1,SMAN 1 SOPPENG,,,,0,0,1,-
168,19,1912,,,1,SMAN 2 SOPPENG,,,,0,0,1,-
169,19,1912,,,1,SMAN 3 SOPPENG,,,,0,0,1,-
170,19,1912,,,1,SMAN 4 SOPPENG,,,,0,0,1,-
171,19,1912,,,1,SMAN 5 SOPPENG,,,,0,0,1,-
172,19,1912,,,1,SMAN 6 SOPPENG,,,,0,0,1,-
173,19,1912,,,1,SMAN 7 SOPPENG,,,,0,0,1,-
174,19,1912,,,1,SMAN 8 SOPPENG,,,,0,0,1,-
175,19,1913,,,1,SMAN 1 BANTAENG,,,,0,0,1,-
176,19,1913,,,1,SMAN 2 BANTAENG,,,,0,0,1,-
177,19,1913,,,1,SMAN 3 BANTAENG,,,,0,0,1,-
178,19,1913,,,1,SMAN 4 BANTAENG,,,,0,0,1,-
179,19,1913,,,1,SMAN 5 BANTAENG,,,,0,0,1,-
180,19,1913,,,1,SMAN 6 BANTAENG,,,,0,0,1,-
181,19,1914,,,1,SMAN 1 BULUKUMBA,,,,0,0,1,-
182,19,1914,,,1,SMAN 2 BULUKUMBA,,,,0,0,1,-
183,19,1914,,,1,SMAN 3 BULUKUMBA,,,,0,0,1,-
184,19,1914,,,1,SMAN 4 BULUKUMBA,,,,0,0,1,-
185,19,1914,,,1,SMAN 5 BULUKUMBA,,,,0,0,1,-
186,19,1914,,,1,SMAN 6 BULUKUMBA,,,,0,0,1,-
187,19,1914,,,1,SMAN 7 BULUKUMBA,,,,0,0,1,-
188,19,1914,,,1,SMAN 8 BULUKUMBA,,,,0,0,1,-
189,19,1914,,,1,SMAN 9 BULUKUMBA,,,,0,0,1,-
190,19,1914,,,1,SMAN 10 BULUKUMBA,,,,0,0,1,-
191,19,1914,,,1,SMAN 11 BULUKUMBA,,,,0,0,1,-
192,19,1914,,,1,SMAN 12 BULUKUMBA,,,,0,0,1,-
193,19,1914,,,1,SMAN 13 BULUKUMBA,,,,0,0,1,-
194,19,1914,,,1,SMAN 14 BULUKUMBA,,,,0,0,1,-
195,19,1914,,,1,SMAN 15 BULUKUMBA,,,,0,0,1,-
196,19,1914,,,1,SMAN 16 BULUKUMBA,,,,0,0,1,-
197,19,1914,,,1,SMAN 17 BULUKUMBA,,,,0,0,1,-
198,19,1914,,,1,SMAN 18 BULUKUMBA,,,,0,0,1,-
199,19,1914,,,1,SMAN 19 BULUKUMBA,,,,0,0,1,-
200,19,1915,,,1,SMAN 1 SINJAI,,,,0,0,1,-
201,19,1915,,,1,SMAN 2 SINJAI,,,,0,0,1,-
202,19,1915,,,1,SMAN 3 SINJAI,,,,0,0,1,-
203,19,1915,,,1,SMAN 4 SINJAI,,,,0,0,1,-
204,19,1915,,,1,SMAN 5 SINJAI,,,,0,0,1,-
205,19,1915,,,1,SMAN 6 SINJAI,,,,0,0,1,-
206,19,1915,,,1,SMAN 7 SINJAI,,,,0,0,1,-
207,19,1915,,,1,SMAN 8 SINJAI,,,,0,0,1,-
208,19,1915,,,1,SMAN 9 SINJAI,,,,0,0,1,-
209,19,1915,,,1,SMAN 10 SINJAI,,,,0,0,1,-
210,19,1915,,,1,SMAN 11 SINJAI,,,,0,0,1,-
211,19,1915,,,1,SMAN 12 SINJAI,,,,0,0,1,-
212,19,1915,,,1,SMAN 13 SINJAI,,,,0,0,1,-
213,19,1915,,,1,SMAN 14 SINJAI,,,,0,0,1,-
214,19,1916,,,1,SMAN 1 KEP. SELAYAR,,,,0,0,1,-
215,19,1916,,,1,SMAN 2 KEP. SELAYAR,,,,0,0,1,-
216,19,1916,,,1,SMAN 3 KEP. SELAYAR,,,,0,0,1,-
217,19,1916,,,1,SMAN 4 KEP. SELAYAR,,,,0,0,1,-
218,19,1916,,,1,SMAN 5 KEP. SELAYAR,,,,0,0,1,-
219,19,1916,,,1,SMAN 6 KEP. SELAYAR,,,,0,0,1,-
220,19,1916,,,1,SMAN 7 KEP. SELAYAR,,,,0,0,1,-
221,19,1916,,,1,SMAN 8 KEP. SELAYAR,,,,0,0,1,-
222,19,1916,,,1,SMAN 9 KEP. SELAYAR,,,,0,0,1,-
223,19,1917,,,1,SMAN 1 PINRANG,,,,0,0,1,-
224,19,1917,,,1,SMAN 2 PINRANG,,,,0,0,1,-
225,19,1917,,,1,SMAN 3 PINRANG,,,,0,0,1,-
226,19,1917,,,1,SMAN 4 PINRANG,,,,0,0,1,-
227,19,1917,,,1,SMAN 5 PINRANG,,,,0,0,1,-
228,19,1917,,,1,SMAN 6 PINRANG,,,,0,0,1,-
229,19,1917,,,1,SMAN 7 PINRANG,,,,0,0,1,-
230,19,1917,,,1,SMAN 8 PINRANG,,,,0,0,1,-
231,19,1917,,,1,SMAN 9 PINRANG,,,,0,0,1,-
232,19,1917,,,1,SMAN 10 PINRANG,,,,0,0,1,-
233,19,1917,,,1,SMAN 11 PINRANG,,,,0,0,1,-
234,19,1918,,,1,SMAN 1 SIDRAP,,,,0,0,1,-
235,19,1918,,,1,SMAN 2 SIDRAP,,,,0,0,1,-
236,19,1918,,,1,SMAN 3 SIDRAP,,,,0,0,1,-
237,19,1918,,,1,SMAN 4 SIDRAP,,,,0,0,1,-
238,19,1918,,,1,SMAN 5 SIDRAP,,,,0,0,1,-
239,19,1918,,,1,SMAN 6 SIDRAP,,,,0,0,1,-
240,19,1918,,,1,SMAN 7 SIDRAP,,,,0,0,1,-
241,19,1918,,,1,SMAN 8 SIDRAP,,,,0,0,1,-
242,19,1918,,,1,SMAN 9 SIDRAP,,,,0,0,1,-
243,19,1918,,,1,SMAN 10 SIDRAP,,,,0,0,1,-
244,19,1918,,,1,SMAN 11 SIDRAP,,,,0,0,1,-
245,19,1919,,,1,SMAN 1 ENREKANG,,,,0,0,1,-
246,19,1919,,,1,SMAN 2 ENREKANG,,,,0,0,1,-
247,19,1919,,,1,SMAN 3 ENREKANG,,,,0,0,1,-
248,19,1919,,,1,SMAN 4 ENREKANG,,,,0,0,1,-
249,19,1919,,,1,SMAN 5 ENREKANG,,,,0,0,1,-
250,19,1919,,,1,SMAN 6 ENREKANG,,,,0,0,1,-
251,19,1919,,,1,SMAN 7 ENREKANG,,,,0,0,1,-
252,19,1919,,,1,SMAN 8 ENREKANG,,,,0,0,1,-
253,19,1919,,,1,SMAN 9 ENREKANG,,,,0,0,1,-
254,19,1919,,,1,SMAN 10 ENREKANG,,,,0,0,1,-
255,19,1919,,,1,SMAN 11 ENREKANG,,,,0,0,1,-
256,19,1919,,,1,SMAN 12 ENREKANG,,,,0,0,1,-
257,19,1920,,,1,SMAN 1 LUWU,,,,0,0,1,-
258,19,1920,,,1,SMAN 2 LUWU,,,,0,0,1,-
259,19,1920,,,1,SMAN 3 LUWU,,,,0,0,1,-
260,19,1920,,,1,SMAN 4 LUWU,,,,0,0,1,-
261,19,1920,,,1,SMAN 5 LUWU,,,,0,0,1,-
262,19,1920,,,1,SMAN 6 LUWU,,,,0,0,1,-
263,19,1920,,,1,SMAN 7 LUWU,,,,0,0,1,-
264,19,1920,,,1,SMAN 8 LUWU,,,,0,0,1,-
265,19,1920,,,1,SMAN 9 LUWU,,,,0,0,1,-
266,19,1920,,,1,SMAN 10 LUWU,,,,0,0,1,-
267,19,1920,,,1,SMAN 11 LUWU,,,,0,0,1,-
268,19,1920,,,1,SMAN 12 LUWU,,,,0,0,1,-
269,19,1920,,,1,SMAN 13 LUWU,,,,0,0,1,-
270,19,1920,,,1,SMAN 14 LUWU,,,,0,0,1,-
271,19,1920,,,1,SMAN 15 LUWU,,,,0,0,1,-
272,19,1920,,,1,SMAN 16 LUWU,,,,0,0,1,-
273,19,1920,,,1,SMAN 17 LUWU,,,,0,0,1,-
274,19,1920,,,1,SMAN 18 LUWU,,,,0,0,1,-
275,19,1920,,,1,SMAN 19 LUWU,,,,0,0,1,-
276,19,1921,,,1,SMAN 1 LUWU UTARA,,,,0,0,1,-
277,19,1921,,,1,SMAN 2 LUWU UTARA,,,,0,0,1,-
278,19,1921,,,1,SMAN 3 LUWU UTARA,,,,0,0,1,-
279,19,1921,,,1,SMAN 4 LUWU UTARA,,,,0,0,1,-
280,19,1921,,,1,SMAN 5 LUWU UTARA,,,,0,0,1,-
281,19,1921,,,1,SMAN 6 LUWU UTARA,,,,0,0,1,-
282,19,1921,,,1,SMAN 7 LUWU UTARA,,,,0,0,1,-
283,19,1921,,,1,SMAN 8 LUWU UTARA,,,,0,0,1,-
284,19,1921,,,1,SMAN 9 LUWU UTARA,,,,0,0,1,-
285,19,1921,,,1,SMAN 10 LUWU UTARA,,,,0,0,1,-
286,19,1921,,,1,SMAN 11 LUWU UTARA,,,,0,0,1,-
287,19,1921,,,1,SMAN 12 LUWU UTARA,,,,0,0,1,-
288,19,1921,,,1,SMAN 13 LUWU UTARA,,,,0,0,1,-
289,19,1921,,,1,SMAN 14 LUWU UTARA,,,,0,0,1,-
290,19,1921,,,1,SMAN 15 LUWU UTARA,,,,0,0,1,-
291,19,1921,,,1,SMAN 16 LUWU UTARA,,,,0,0,1,-
292,19,1921,,,1,SMAN 17 LUWU UTARA,,,,0,0,1,-
293,19,1921,,,1,SMAN 18 LUWU UTARA,,,,0,0,1,-
294,19,1921,,,1,SMAN 19 LUWU UTARA,,,,0,0,1,-
295,19,1922,,,1,SMAN 1 TANA TORAJA,,,,0,0,1,-
296,19,1922,,,1,SMAN 2 TANA TORAJA,,,,0,0,1,-
297,19,1922,,,1,SMAN 3 TANA TORAJA,,,,0,0,1,-
298,19,1922,,,1,SMAN 4 TANA TORAJA,,,,0,0,1,-
299,19,1922,,,1,SMAN 6 TANA TORAJA,,,,0,0,1,-
300,19,1922,,,1,SMAN 7 TANA TORAJA,,,,0,0,1,-
301,19,1922,,,1,SMAN 8 TANA TORAJA,,,,0,0,1,-
302,19,1922,,,1,SMAN 9 TANA TORAJA,,,,0,0,1,-
303,19,1922,,,1,SMAN 10 TANA TORAJA,,,,0,0,1,-
304,19,1922,,,1,SMAN 11 TANA TORAJA,,,,0,0,1,-
305,19,1922,,,1,SMAN 12 TANA TORAJA,,,,0,0,1,-
306,19,1922,,,1,SMAN 13 TANA TORAJA,,,,0,0,1,-
307,19,1922,,,1,SMAN 14 TANA TORAJA,,,,0,0,1,-
308,19,1923,,,1,SMAN 1 LUWU TIMUR,,,,0,0,1,-
309,19,1923,,,1,SMAN 2 LUWU TIMUR,,,,0,0,1,-
310,19,1923,,,1,SMAN 3 LUWU TIMUR,,,,0,0,1,-
311,19,1923,,,1,SMAN 4 LUWU TIMUR,,,,0,0,1,-
312,19,1923,,,1,SMAN 5 LUWU TIMUR,,,,0,0,1,-
313,19,1923,,,1,SMAN 6 LUWU TIMUR,,,,0,0,1,-
314,19,1923,,,1,SMAN 7 LUWU TIMUR,,,,0,0,1,-
315,19,1923,,,1,SMAN 8 LUWU TIMUR,,,,0,0,1,-
316,19,1923,,,1,SMAN 9 LUWU TIMUR,,,,0,0,1,-
317,19,1923,,,1,SMAN 10 LUWU TIMUR,,,,0,0,1,-
318,19,1923,,,1,SMAN 11  LUWU TIMUR,,,,0,0,1,-
319,19,1923,,,1,SMAN 12 LUWU TIMUR,,,,0,0,1,-
320,19,1923,,,1,SMAN 13 LUWU TIMUR,,,,0,0,1,-
321,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,1,-
322,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,1,-
323,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,1,-
324,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,1,-
325,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,1,-
326,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,1,-
327,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,1,-
328,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,1,-
329,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,1,-
330,19,1901,,,2,SMKN 1 MAKASSAR,,,,0,0,1,-
331,19,1901,,,2,SMKN 2 MAKASSAR,,,,0,0,1,-
332,19,1901,,,2,SMKN 3 MAKASSAR,,,,0,0,1,-
333,19,1901,,,2,SMKN 4 MAKASSAR,,,,0,0,1,-
334,19,1901,,,2,SMKN 5 MAKASSAR,,,,0,0,1,-
335,19,1901,,,2,SMKN 6 MAKASSAR,,,,0,0,1,-
336,19,1901,,,2,SMKN 7 MAKASSAR,,,,0,0,1,-
337,19,1901,,,2,SMKN 8 MAKASSAR,,,,0,0,1,-
338,19,1901,,,2,SMKN 9 MAKASSAR,,,,0,0,1,-
339,19,1901,,,2,SMKN 10 MAKASSAR,,,,0,0,1,-
340,19,1902,,,2,SMKN 1 PALOPO,,,,0,0,1,-
341,19,1902,,,2,SMKN 2 PALOPO,,,,0,0,1,-
342,19,1902,,,2,SMKN 3 PALOPO,,,,0,0,1,-
343,19,1902,,,2,SMKN 4 PALOPO,,,,0,0,1,-
344,19,1902,,,2,SMKN 5 PALOPO,,,,0,0,1,-
345,19,1902,,,2,SMKN 6 PALOPO,,,,0,0,1,-
346,19,1902,,,2,SMKN 7 PALOPO,,,,0,0,1,-
347,19,1903,,,2,SMKN 1 PAREPARE,,,,0,0,1,-
348,19,1903,,,2,SMKN 2 PAREPERE,,,,0,0,1,-
349,19,1903,,,2,SMKN 3 PAREPARE,,,,0,0,1,-
350,19,1904,,,2,SMKN 1 MAROS,,,,0,0,1,-
351,19,1904,,,2,SMKN 2 MAROS,,,,0,0,1,-
352,19,1905,,,2,SMKN 1 PANGKEP,,,,0,0,1,-
353,19,1905,,,2,SMKN 2 PANGKEP,,,,0,0,1,-
354,19,1905,,,2,SMKN 3 PANGKEP,,,,0,0,1,-
355,19,1905,,,2,SMKN 4 PANGKEP,,,,0,0,1,-
356,19,1905,,,2,SMKN 5 PANGKEP,,,,0,0,1,-
357,19,1905,,,2,SMKN 6 PANGKEP,,,,0,0,1,-
358,19,1905,,,2,SMKN 7 PANGKEP,,,,0,0,1,-
359,19,1905,,,2,SMKN 8 PANGKEP,,,,0,0,1,-
360,19,1905,,,2,SMKN 9 PANGKEP,,,,0,0,1,-
361,19,1906,,,2,SMKN 1 GOWA,,,,0,0,1,-
362,19,1906,,,2,SMKN 2 GOWA,,,,0,0,1,-
363,19,1906,,,2,SMKN 3 GOWA,,,,0,0,1,-
364,19,1906,,,2,SMKN 4 GOWA,,,,0,0,1,-
365,19,1906,,,2,SMKN 5 GOWA,,,,0,0,1,-
366,19,1907,,,2,SMKN 1 TAKALAR,,,,0,0,1,-
367,19,1907,,,2,SMKN 2 TAKALAR,,,,0,0,1,-
368,19,1907,,,2,SMKN 3 TAKALAR,,,,0,0,1,-
369,19,1907,,,2,SMKN 4 TAKALAR,,,,0,0,1,-
370,19,1907,,,2,SMKN 5 TAKALAR,,,,0,0,1,-
371,19,1907,,,2,SMKN 6 TAKALAR,,,,0,0,1,-
372,19,1907,,,2,SMKN 7 TAKALAR,,,,0,0,1,-
373,19,1908,,,2,SMKN 1 JENEPONTO,,,,0,0,1,-
374,19,1908,,,2,SMKN 2 JENEPONTO,,,,0,0,1,-
375,19,1908,,,2,SMKN 3 JENEPONTO,,,,0,0,1,-
376,19,1908,,,2,SMKN 4 JENEPONTO,,,,0,0,1,-
377,19,1908,,,2,SMKN 5 JENEPONTO,,,,0,0,1,-
378,19,1908,,,2,SMKN 6 JENEPONTO,,,,0,0,1,-
379,19,1908,,,2,SMKN 7 JENEPONTO,,,,0,0,1,-
380,19,1908,,,2,SMKN 8 JENEPONTO,,,,0,0,1,-
381,19,1908,,,2,SMKN 9 JENEPONTO,,,,0,0,1,-
382,19,1908,,,2,SMKN 10 JENEPONTO,,,,0,0,1,-
383,19,1909,,,2,SMKN 1 BARRU,,,,0,0,1,-
384,19,1909,,,2,SMKN 2 BARRU,,,,0,0,1,-
385,19,1909,,,2,SMKN 3 BARRU,,,,0,0,1,-
386,19,1909,,,2,SMKN 4 BARRU,,,,0,0,1,-
387,19,1909,,,2,SMKN 5 BARRU,,,,0,0,1,-
