83,19,1906,,,1,SMAN 16 GOWA ,,,,0,0,-
84,19,1906,,,1,SMAN 17 GOWA ,,,,0,0,-
85,19,1906,,,1,SMAN 18 GOWA ,,,,0,0,-
86,19,1906,,,1,SMAN 19 GOWA ,,,,0,0,-
87,19,1906,,,1,SMAN 20 GOWA ,,,,0,0,-
88,19,1906,,,1,SMAN 21 GOWA ,,,,0,0,-
89,19,1907,,,1,SMAN 1 TAKALAR,,,,0,0,-
90,19,1907,,,1,SMAN 2 TAKALAR ,,,,0,0,-
91,19,1907,,,1,SMAN 3 TAKALAR ,,,,0,0,-
92,19,1907,,,1,SMAN 4 TAKALAR ,,,,0,0,-
93,19,1907,,,1,SMAN 5 TAKALAR ,,,,0,0,-
94,19,1907,,,1,SMAN 6 TAKALAR ,,,,0,0,-
95,19,1907,,,1,SMAN 7 TAKALAR ,,,,0,0,-
96,19,1907,,,1,SMAN 8 TAKALAR ,,,,0,0,-
97,19,1907,,,1,SMAN 9 TAKALAR ,,,,0,0,-
98,19,1907,,,1,SMAN 10 TAKALAR ,,,,0,0,-
99,19,1907,,,1,SMAN 11 TAKALAR ,,,,0,0,-
100,19,1907,,,1,SMAN 12 TAKALAR ,,,,0,0,-
101,19,1907,,,1,SMAN 13 TAKALAR ,,,,0,0,-
102,19,1908,,,1,SMAN 1 JENEPONTO,,,,0,0,-
103,19,1908,,,1,SMAN 2 JENEPONTO,,,,0,0,-
104,19,1908,,,1,SMAN 3 JENEPONTO,,,,0,0,-
105,19,1908,,,1,SMAN 4 JENEPONTO,,,,0,0,-
106,19,1908,,,1,SMAN 5 JENEPONTO,,,,0,0,-
107,19,1908,,,1,SMAN 6 JENEPONTO,,,,0,0,-
108,19,1908,,,1,SMAN 7 JENEPONTO,,,,0,0,-
109,19,1908,,,1,SMAN 8 JENEPONTO,,,,0,0,-
110,19,1908,,,1,SMAN 9 JENEPONTO,,,,0,0,-
111,19,1908,,,1,SMAN 10 JENEPONTO,,,,0,0,-
112,19,1908,,,1,SMAN 11 JENEPONTO,,,,0,0,-
113,19,1908,,,1,SMAN 12 JENEPONTO,,,,0,0,-
114,19,1908,,,1,SMAN 13 JENEPONTO,,,,0,0,-
115,19,1908,,,1,SMAN 14 JENEPONTO,,,,0,0,-
116,19,1909,,,1,SMAN 1 BARRU,,,,0,0,-
117,19,1909,,,1,SMAN 2 BARRU,,,,0,0,-
118,19,1909,,,1,SMAN 3 BARRU,,,,0,0,-
119,19,1909,,,1,SMAN 4 BARRU,,,,0,0,-
120,19,1909,,,1,SMAN 5 BARRU,,,,0,0,-
121,19,1909,,,1,SMAN 6 BARRU,,,,0,0,-
122,19,1910,,,1,SMAN 1 BONE ,,,,0,0,-
123,19,1910,,,1,SMAN 2 BONE ,,,,0,0,-
124,19,1910,,,1,SMAN 3 BONE ,,,,0,0,-
125,19,1910,,,1,SMAN 4 BONE ,,,,0,0,-
126,19,1910,,,1,SMAN 5 BONE ,,,,0,0,-
127,19,1910,,,1,SMAN 6 BONE ,,,,0,0,-
128,19,1910,,,1,SMAN 7 BONE ,,,,0,0,-
129,19,1910,,,1,SMAN 8 BONE ,,,,0,0,-
130,19,1910,,,1,SMAN 9 BONE ,,,,0,0,-
131,19,1910,,,1,SMAN 10 BONE ,,,,0,0,-
